timestamp,x,y,z,w
1541872950161359,-0.196716,-0.376099,0.883118,0.19989
1541872950186396,-0.196472,-0.376282,0.883179,0.199585
1541872950206397,-0.196167,-0.376465,0.883179,0.199341
1541872950221409,-0.195862,-0.37677,0.883179,0.19928
1541872950245429,-0.19574,-0.376953,0.883057,0.19928
1541872950266460,-0.195618,-0.377319,0.882996,0.19928
1541872950323503,-0.195374,-0.377625,0.882874,0.199341
1541872950324495,-0.195251,-0.378052,0.88269,0.199402
1541872950325505,-0.195129,-0.378235,0.882629,0.199524
1541872950338517,-0.19519,-0.378479,0.882507,0.199524
1541872950356535,-0.19519,-0.378418,0.882507,0.199524
1541872950379558,-0.19519,-0.378418,0.882507,0.199524
1541872950398569,-0.19519,-0.378418,0.882568,0.199524
1541872950433640,-0.19519,-0.378357,0.882568,0.199524
1541872950439608,-0.194885,-0.378357,0.882629,0.199463
1541872950454620,-0.194641,-0.378418,0.88269,0.199341
1541872950485641,-0.194275,-0.378418,0.882813,0.199036
1541872950491651,-0.193787,-0.378662,0.882874,0.198853
1541872950513669,-0.193298,-0.378723,0.882996,0.198669
1541872950536687,-0.192993,-0.379089,0.882996,0.198425
1541872950551701,-0.192749,-0.37915,0.883057,0.19812
1541872950573718,-0.192505,-0.3797,0.882996,0.197815
1541872950596738,-0.192322,-0.379883,0.882996,0.19751
1541872950611750,-0.192017,-0.380066,0.882996,0.197327
1541872950633803,-0.191833,-0.38031,0.882996,0.197144
1541872950656786,-0.191467,-0.380554,0.882996,0.19696
1541872950671795,-0.191101,-0.380676,0.883057,0.196655
1541872950693817,-0.190735,-0.380981,0.883179,0.196167
1541872950716831,-0.190247,-0.381592,0.883118,0.195679
1541872950731848,-0.189819,-0.382202,0.883057,0.195313
1541872950753867,-0.18927,-0.38269,0.882996,0.194946
1541872950776885,-0.18866,-0.382996,0.883057,0.194702
1541872950791894,-0.187988,-0.38324,0.883118,0.194519
1541872950813916,-0.187256,-0.383606,0.883179,0.194214
1541872950836919,-0.186401,-0.383911,0.883301,0.194092
1541872950851957,-0.185547,-0.384094,0.883362,0.194092
1541872950873965,-0.184692,-0.384338,0.883423,0.194031
1541872950895984,-0.183838,-0.384888,0.883423,0.19397
1541872950910995,-0.182922,-0.385376,0.883484,0.193604
1541872950934051,-0.181824,-0.385986,0.883484,0.193298
1541872950956034,-0.180481,-0.386536,0.883545,0.193115
1541872950973047,-0.179077,-0.386719,0.88385,0.192749
1541872950994064,-0.177734,-0.387024,0.884155,0.192139
1541872951016082,-0.17627,-0.387207,0.884521,0.191345
1541872951031078,-0.174683,-0.387329,0.884949,0.190491
1541872951054098,-0.173096,-0.387573,0.885315,0.189819
1541872951076115,-0.171814,-0.387878,0.885559,0.189209
1541872951091144,-0.170349,-0.387878,0.885925,0.188721
1541872951114147,-0.168884,-0.387756,0.886414,0.18811
1541872951136218,-0.167419,-0.387878,0.88678,0.187439
1541872951151194,-0.165771,-0.388062,0.887146,0.186768
1541872951174194,-0.16394,-0.388367,0.887451,0.186218
1541872951196232,-0.161926,-0.388428,0.887939,0.185669
1541872951211245,-0.159729,-0.388123,0.88855,0.18512
1541872951234263,-0.157593,-0.387695,0.889282,0.184387
1541872951256280,-0.155457,-0.387024,0.890076,0.183655
1541872951271288,-0.153259,-0.386353,0.890869,0.183044
1541872951294313,-0.151001,-0.385559,0.891785,0.182373
1541872951316313,-0.148621,-0.384338,0.892822,0.18158
1541872951331338,-0.146118,-0.382813,0.894104,0.180603
1541872951354398,-0.143555,-0.380371,0.895752,0.179688
1541872951376361,-0.141052,-0.377991,0.897339,0.178833
1541872951391375,-0.138611,-0.375916,0.898743,0.178223
1541872951415392,-0.136047,-0.374023,0.899963,0.177917
1541872951436430,-0.133606,-0.372131,0.901123,0.177856
1541872951454425,-0.13147,-0.369812,0.902344,0.17804
1541872951476497,-0.129883,-0.36731,0.903503,0.178406
1541872951496478,-0.128235,-0.36499,0.904602,0.178711
1541872951514493,-0.126526,-0.363098,0.905579,0.179138
1541872951536549,-0.124756,-0.361145,0.906433,0.17981
1541872951556528,-0.122986,-0.359009,0.907349,0.180908
1541872951574524,-0.121277,-0.357117,0.90802,0.182251
1541872951596557,-0.11969,-0.355286,0.90863,0.183716
1541872951616578,-0.117859,-0.353577,0.90918,0.185486
1541872951634593,-0.115906,-0.351563,0.909851,0.187378
1541872951656599,-0.113831,-0.349487,0.910522,0.18927
1541872951676622,-0.111694,-0.347351,0.911255,0.19104
1541872951693625,-0.109253,-0.345215,0.911926,0.192932
1541872951722660,-0.106873,-0.342957,0.91272,0.194763
1541872951736660,-0.104309,-0.340759,0.913391,0.196716
1541872951753673,-0.101501,-0.33844,0.914124,0.198669
1541872951775696,-0.0986328,-0.335876,0.914978,0.200439
1541872951796721,-0.0955811,-0.33313,0.915955,0.202087
1541872951813739,-0.0924683,-0.33075,0.916809,0.203552
1541872951835801,-0.0888672,-0.328735,0.917542,0.205139
1541872951856811,-0.085083,-0.326599,0.918335,0.206665
1541872951873790,-0.0812988,-0.324158,0.919189,0.208191
1541872951895791,-0.0772705,-0.322266,0.919922,0.209412
1541872951916861,-0.072998,-0.320801,0.920532,0.210754
1541872951933822,-0.0686646,-0.319153,0.921082,0.211975
1541872951955838,-0.0646362,-0.317993,0.921509,0.213196
1541872951976911,-0.0609741,-0.317444,0.921692,0.214417
1541872952000891,-0.0576782,-0.317261,0.921692,0.215515
1541872952015903,-0.0545654,-0.317017,0.921753,0.216492
1541872952036924,-0.0519409,-0.31665,0.921814,0.217407
1541872952053938,-0.0499268,-0.316528,0.921753,0.218201
1541872952075937,-0.0482178,-0.316833,0.921631,0.218811
1541872952097012,-0.0466919,-0.317871,0.921265,0.219116
1541872952114024,-0.0454712,-0.319214,0.920837,0.219299
1541872952136000,-0.0444336,-0.320923,0.920288,0.219177
1541872952157023,-0.0432739,-0.32251,0.919861,0.218811
1541872952174071,-0.041687,-0.324829,0.91925,0.218445
1541872952196035,-0.0395508,-0.327881,0.918396,0.217896
1541872952217053,-0.0370483,-0.330933,0.917603,0.216858
1541872952233081,-0.0343018,-0.333801,0.917053,0.215454
1541872952256085,-0.0314331,-0.336792,0.916504,0.213379
1541872952277122,-0.0285645,-0.339172,0.916321,0.210999
1541872952300141,-0.0258789,-0.341492,0.916016,0.208801
1541872952318136,-0.0233765,-0.344299,0.915466,0.20697
1541872952339208,-0.020874,-0.34729,0.914734,0.205322
1541872952353185,-0.0186768,-0.350464,0.91394,0.203613
1541872952376185,-0.0172729,-0.353821,0.913147,0.20166
1541872952399217,-0.0165405,-0.357361,0.91217,0.199646
1541872952413235,-0.0161743,-0.361389,0.911072,0.19751
1541872952436252,-0.0157471,-0.36615,0.909607,0.195618
1541872952458270,-0.015686,-0.37085,0.908081,0.19397
1541872952473266,-0.0159912,-0.375183,0.906616,0.192444
1541872952496298,-0.0163574,-0.379333,0.905212,0.190796
1541872952518301,-0.0163574,-0.382813,0.904114,0.189087
1541872952539374,-0.0159302,-0.386536,0.902893,0.187195
1541872952556333,-0.0150146,-0.391479,0.901184,0.185303
1541872952578368,-0.0133667,-0.395874,0.899719,0.183411
1541872952599387,-0.0109253,-0.399414,0.898621,0.181152
1541872952616402,-0.0078125,-0.402039,0.897949,0.178833
1541872952638411,-0.00421143,-0.40332,0.897888,0.176392
1541872952659472,-0.000488281,-0.404236,0.897949,0.173889
1541872952676468,0.00262451,-0.405518,0.897949,0.170959
1541872952698462,0.00549316,-0.406433,0.898132,0.16748
1541872952719490,0.00811768,-0.407898,0.898193,0.163635
1541872952736500,0.0108032,-0.408813,0.898499,0.159302
1541872952758501,0.0136108,-0.408386,0.899536,0.154419
1541872952779535,0.0166626,-0.406982,0.901062,0.148682
1541872952796549,0.0205078,-0.403748,0.903503,0.142029
1541872952818557,0.0251465,-0.398987,0.906677,0.134521
1541872952839585,0.029541,-0.394104,0.909729,0.127136
1541872952856594,0.0331421,-0.391174,0.911865,0.119812
1541872952878597,0.0371704,-0.387756,0.914124,0.112061
1541872952899635,0.0422974,-0.382019,0.917297,0.103882
1541872952916648,0.0480347,-0.373962,0.921143,0.0963745
1541872952938648,0.0540161,-0.365112,0.924988,0.090332
1541872952959721,0.0593262,-0.357849,0.92804,0.0844116
1541872952976736,0.0636597,-0.351379,0.930786,0.078186
1541872952998698,0.0667114,-0.346252,0.933044,0.0714722
1541872953019770,0.0679932,-0.342468,0.934814,0.0647583
1541872953036745,0.0673828,-0.338318,0.936829,0.0571899
1541872953058748,0.0648193,-0.331299,0.940002,0.0481567
1541872953079784,0.0598145,-0.32428,0.943359,0.036438
1541872953102839,0.0536499,-0.321106,0.945251,0.0217896
1541872953118806,0.0478516,-0.320984,0.945862,0.00482178
1541872953139828,0.0435181,-0.320801,0.946045,-0.0137329
1541872953155827,0.0415039,-0.320984,0.945557,-0.0338745
1541872953178847,0.0423584,-0.320984,0.944519,-0.0551758
1541872953199866,0.0462646,-0.321289,0.942566,-0.0783081
1541872953215895,0.053772,-0.322998,0.939331,-0.102173
1541872953238897,0.0655518,-0.326843,0.934387,-0.125549
1541872953259932,0.0819702,-0.331726,0.927917,-0.149109
1541872953275945,0.102295,-0.333496,0.920776,-0.1745
1541872953298964,0.126038,-0.331482,0.912781,-0.202454
1541872953320973,0.152527,-0.325989,0.903931,-0.230957
1541872953336033,0.179688,-0.316467,0.894409,-0.26001
1541872953359017,0.207764,-0.300903,0.884888,-0.288574
1541872953381026,0.236084,-0.28009,0.875244,-0.315735
1541872953396043,0.263062,-0.254028,0.86615,-0.340515
1541872953419062,0.286743,-0.224487,0.857544,-0.363281
1541872953441079,0.308105,-0.192871,0.84906,-0.383301
1541872953462098,0.327576,-0.162964,0.84082,-0.398926
1541872953479148,0.344543,-0.133423,0.833618,-0.410522
1541872953501113,0.35791,-0.107056,0.827576,-0.419006
1541872953522148,0.369385,-0.0878906,0.821655,-0.424988
1541872953539197,0.385742,-0.0721436,0.815308,-0.42572
1541872953561171,0.400269,-0.0637207,0.809875,-0.424011
1541872953582197,0.411316,-0.0650635,0.805847,-0.420898
1541872953599210,0.418152,-0.0722656,0.803223,-0.417969
1541872953621210,0.423889,-0.0848389,0.800781,-0.41449
1541872953642246,0.430237,-0.0993042,0.798584,-0.408936
1541872953659256,0.436035,-0.112549,0.796997,-0.402466
1541872953687284,0.440796,-0.125488,0.795532,-0.39624
1541872953702297,0.445313,-0.141785,0.793823,-0.389099
1541872953719294,0.449951,-0.162231,0.791809,-0.379761
1541872953742329,0.453247,-0.18396,0.790222,-0.369141
1541872953762329,0.454651,-0.203735,0.788635,-0.360291
1541872953779367,0.455444,-0.221558,0.786316,-0.35376
1541872953801378,0.453125,-0.236145,0.783081,-0.354492
1541872953822395,0.451294,-0.246826,0.77832,-0.360046
1541872953838408,0.454102,-0.258728,0.770813,-0.364197
1541872953861423,0.459473,-0.269348,0.762634,-0.367004
1541872953882480,0.463928,-0.273376,0.756165,-0.371826
1541872953899456,0.466125,-0.272522,0.751587,-0.378906
1541872953921458,0.471313,-0.275513,0.7453,-0.382751
1541872953942529,0.478638,-0.280701,0.738159,-0.383667
1541872953958501,0.486389,-0.284851,0.731445,-0.383667
1541872953981509,0.494446,-0.28656,0.72522,-0.383972
1541872954002543,0.500793,-0.2854,0.720093,-0.38623
1541872954019539,0.506775,-0.284851,0.71521,-0.387939
1541872954041576,0.514221,-0.285461,0.710327,-0.386719
1541872954062593,0.522522,-0.284363,0.707214,-0.381958
1541872954078602,0.529297,-0.280212,0.707275,-0.375549
1541872954101641,0.534912,-0.271667,0.709717,-0.369202
1541872954122642,0.54187,-0.260681,0.713562,-0.359497
1541872954138656,0.549133,-0.249878,0.71814,-0.346741
1541872954161675,0.558777,-0.240906,0.721252,-0.330933
1541872954182692,0.571411,-0.236755,0.721313,-0.311646
1541872954198705,0.584839,-0.231201,0.720947,-0.290955
1541872954221725,0.595886,-0.22113,0.722534,-0.271851
1541872954243722,0.600952,-0.210266,0.727539,-0.255493
1541872954258735,0.60437,-0.20166,0.733704,-0.236145
1541872954281769,0.607849,-0.197693,0.739563,-0.210815
1541872954303787,0.610901,-0.199768,0.744934,-0.17865
1541872954318806,0.609009,-0.204346,0.75177,-0.148682
1541872954341824,0.604675,-0.205078,0.760193,-0.119873
1541872954363822,0.598511,-0.205261,0.769104,-0.0900879
1541872954384859,0.589172,-0.205627,0.778931,-0.0617065
1541872954401871,0.578064,-0.209534,0.788025,-0.0300293
1541872954423881,0.564392,-0.21637,0.796631,0.003479
1541872954444908,0.548645,-0.224182,0.804565,0.0368652
1541872954461957,0.530273,-0.233459,0.812012,0.0697021
1541872954483921,0.508728,-0.245544,0.818848,0.101868
1541872954506970,0.483826,-0.258789,0.8255,0.131958
1541872954521968,0.457764,-0.270081,0.83197,0.158997
1541872954543991,0.431641,-0.279236,0.837585,0.184631
1541872954565007,0.406006,-0.287903,0.84137,0.210449
1541872954581023,0.381592,-0.296143,0.842773,0.237427
1541872954604041,0.359436,-0.302673,0.842163,0.264343
1541872954625092,0.339661,-0.308716,0.839294,0.291199
1541872954641053,0.322388,-0.316223,0.833862,0.317261
1541872954664088,0.307739,-0.324219,0.826416,0.342224
1541872954669074,0.295532,-0.33075,0.818298,0.365479
1541872954692111,0.284058,-0.338013,0.809143,0.387634
1541872954707123,0.272339,-0.348389,0.798157,0.408997
1541872954729142,0.26123,-0.360962,0.785767,0.428955
1541872954752161,0.251587,-0.373169,0.773621,0.445984
1541872954767174,0.243713,-0.384094,0.76239,0.460205
1541872954789191,0.23822,-0.394104,0.751404,0.472534
1541872954812211,0.234253,-0.404114,0.740295,0.483459
1541872954827223,0.232056,-0.415222,0.728516,0.492859
1541872954849276,0.232056,-0.424927,0.717651,0.500549
1541872954872260,0.234619,-0.432617,0.707336,0.507324
1541872954888254,0.237366,-0.440735,0.69635,0.514282
1541872954909326,0.239441,-0.453552,0.683899,0.51886
1541872954932310,0.243225,-0.46405,0.676636,0.517273
1541872954947322,0.253418,-0.465576,0.677673,0.509583
1541872954969341,0.26709,-0.461853,0.683289,0.498352
1541872954987346,0.279724,-0.459473,0.689636,0.484802
1541872955006372,0.29071,-0.459106,0.695618,0.469849
1541872955029389,0.299377,-0.459961,0.701172,0.455017
1541872955064409,0.306458,-0.460693,0.706848,0.440613
1541872955069423,0.3125,-0.462097,0.71167,0.42688
1541872955090422,0.318542,-0.463196,0.714844,0.415771
1541872955104448,0.327271,-0.469788,0.713074,0.404541
1541872955126470,0.338928,-0.476257,0.708313,0.395569
1541872955150470,0.341431,-0.471924,0.71228,0.391541
1541872955164538,0.350708,-0.476074,0.708191,0.38562
1541872955186520,0.351257,-0.476135,0.710205,0.381348
1541872955210534,0.354309,-0.475586,0.709412,0.380676
1541872955224553,0.364746,-0.48053,0.704224,0.374268
1541872955246568,0.371948,-0.478821,0.704834,0.368164
1541872955269588,0.378174,-0.47699,0.705261,0.363281
1541872955284600,0.383545,-0.476929,0.70459,0.35907
1541872955306617,0.388,-0.478149,0.702637,0.356506
1541872955329638,0.390686,-0.479919,0.700684,0.354919
1541872955344649,0.392517,-0.48175,0.699036,0.353638
1541872955366668,0.394409,-0.483643,0.697449,0.352173
1541872955389687,0.39502,-0.482971,0.697571,0.352112
1541872955404699,0.39447,-0.482727,0.699768,0.348694
1541872955426717,0.396423,-0.484436,0.699524,0.344666
1541872955449736,0.396729,-0.485962,0.698669,0.343811
1541872955464748,0.396057,-0.487671,0.698608,0.342407
1541872955486759,0.39502,-0.488403,0.698853,0.341919
1541872955509785,0.393494,-0.489502,0.699036,0.341858
1541872955524798,0.391724,-0.489868,0.69928,0.342896
1541872955546816,0.389038,-0.491211,0.698364,0.345825
1541872955569836,0.387512,-0.493896,0.695801,0.348755
1541872955584843,0.387146,-0.495422,0.693909,0.350891
1541872955606865,0.387146,-0.495361,0.693237,0.352234
1541872955629884,0.386902,-0.495117,0.69281,0.353699
1541872955644895,0.385803,-0.49762,0.690002,0.356873
1541872955666915,0.384277,-0.501648,0.684326,0.36377
1541872955689915,0.379822,-0.509583,0.675049,0.374634
1541872955704927,0.369141,-0.519592,0.666016,0.387451
1541872955726999,0.358215,-0.529114,0.657959,0.398438
1541872955749980,0.34967,-0.537964,0.651733,0.404358
1541872955764993,0.343628,-0.544922,0.649597,0.403687
1541872955787010,0.339111,-0.549438,0.650208,0.400391
1541872955809032,0.332214,-0.552979,0.652588,0.397461
1541872955824026,0.322876,-0.557861,0.655334,0.393738
1541872955847065,0.312195,-0.563599,0.658508,0.388916
1541872955869081,0.300598,-0.57135,0.661072,0.382263
1541872955884094,0.29126,-0.578308,0.663879,0.374023
1541872955907108,0.28363,-0.583374,0.667358,0.365784
1541872955929131,0.277832,-0.587891,0.670715,0.356873
1541872955947127,0.273621,-0.59259,0.67395,0.345947
1541872955968145,0.272522,-0.594482,0.679504,0.332458
1541872955989180,0.274597,-0.594421,0.685547,0.318176
1541872956007183,0.27832,-0.59375,0.691284,0.303467
1541872956028194,0.281799,-0.594666,0.695435,0.288635
1541872956049213,0.284912,-0.597107,0.698181,0.27356
1541872956067225,0.288574,-0.597778,0.702148,0.257446
1541872956088242,0.293091,-0.597351,0.706604,0.240723
1541872956109316,0.297852,-0.597046,0.710022,0.224976
1541872956126302,0.301453,-0.598267,0.712036,0.210205
1541872956149313,0.30542,-0.597839,0.715027,0.194824
1541872956170329,0.31073,-0.595398,0.719055,0.17865
1541872956186339,0.31604,-0.593506,0.721863,0.163513
1541872956209363,0.321045,-0.59314,0.723022,0.149414
1541872956230379,0.325989,-0.592773,0.723633,0.136536
1541872956246373,0.330933,-0.592346,0.723816,0.125122
1541872956269399,0.335876,-0.592285,0.723328,0.114685
1541872956290428,0.341858,-0.590576,0.723633,0.103455
1541872956306425,0.348511,-0.588623,0.723511,0.0927734
1541872956329496,0.355042,-0.585999,0.723694,0.0827637
1541872956350479,0.360291,-0.584106,0.723694,0.0724487
1541872956366471,0.365295,-0.581604,0.724121,0.0620117
1541872956389510,0.371094,-0.577454,0.725403,0.0509033
1541872956410510,0.377747,-0.572754,0.72644,0.0394897
1541872956426521,0.384766,-0.567444,0.727417,0.0281982
1541872956449561,0.391541,-0.561096,0.729065,0.0168457
1541872956470579,0.398193,-0.553406,0.731506,0.00622559
1541872956486570,0.404907,-0.545288,0.733948,-0.00360107
1541872956509603,0.411133,-0.536987,0.73645,-0.0125122
1541872956530662,0.416931,-0.528564,0.739197,-0.0194092
1541872956546621,0.421875,-0.520569,0.741943,-0.0240479
1541872956569640,0.425903,-0.512634,0.744995,-0.0267334
1541872956590685,0.429077,-0.505066,0.748352,-0.0281982
1541872956606672,0.431152,-0.497864,0.751892,-0.0290527
1541872956629705,0.432251,-0.491272,0.755554,-0.0293579
1541872956650723,0.432434,-0.485352,0.759277,-0.0290527
1541872956666739,0.431885,-0.480225,0.762878,-0.0278931
1541872956689741,0.430786,-0.476379,0.765991,-0.0265503
1541872956709774,0.429626,-0.473206,0.768677,-0.0245361
1541872956726769,0.428772,-0.470154,0.771118,-0.0213013
1541872956748823,0.427979,-0.46759,0.773254,-0.0164185
1541872956769824,0.427429,-0.464355,0.775635,-0.00982666
1541872956786838,0.42688,-0.460022,0.778503,-0.00274658
1541872956808848,0.42627,-0.454834,0.781921,0.00427246
1541872956829873,0.425415,-0.450073,0.785034,0.012207
1541872956846886,0.42395,-0.447937,0.786804,0.0223999
1541872956868901,0.421753,-0.448486,0.787231,0.0343018
1541872956889958,0.418518,-0.449341,0.787842,0.0466309
1541872956905916,0.414734,-0.449829,0.788696,0.0597534
1541872956928938,0.409607,-0.451904,0.78894,0.0741577
1541872956949972,0.402649,-0.456116,0.788513,0.0894775
1541872956965976,0.39386,-0.461426,0.788025,0.104675
1541872956988994,0.383484,-0.467041,0.787781,0.11908
1541872957010022,0.371704,-0.473999,0.787109,0.132751
1541872957026017,0.358887,-0.481812,0.786011,0.145569
1541872957049034,0.345581,-0.490845,0.784058,0.157593
1541872957070071,0.331665,-0.499939,0.782043,0.168396
1541872957086065,0.317566,-0.508789,0.780029,0.178223
1541872957109085,0.303589,-0.517273,0.777771,0.187866
1541872957139123,0.402649,-0.456116,0.788513,0.0894775
1541872957146114,0.277039,-0.535828,0.770752,0.204895
1541872957157124,0.39386,-0.461426,0.788025,0.104675
1541872957169148,0.264709,-0.54657,0.765686,0.211914
1541872957192168,0.252197,-0.557007,0.76001,0.220093
1541872957206183,0.240967,-0.568481,0.752686,0.228333
1541872957229183,0.231018,-0.575745,0.747253,0.238159
1541872957252215,0.219543,-0.582581,0.742126,0.24823
1541872957273273,0.208557,-0.593567,0.734131,0.25531
1541872957289234,0.197693,-0.600159,0.729004,0.263184
1541872957312253,0.184753,-0.606079,0.724609,0.270874
1541872957333281,0.172119,-0.615112,0.71814,0.276001
1541872957349301,0.160828,-0.620605,0.713745,0.282043
1541872957371319,0.148865,-0.624329,0.710205,0.289185
1541872957393318,0.136047,-0.632935,0.703613,0.292969
1541872957409351,0.125854,-0.638977,0.697937,0.297852
1541872957431365,0.11499,-0.641541,0.694336,0.305054
1541872957452386,0.10437,-0.64563,0.689026,0.312195
1541872957469383,0.0942993,-0.649902,0.683838,0.317932
1541872957499424,0.0845947,-0.654053,0.678467,0.323608
1541872957512435,0.0750122,-0.657715,0.673462,0.328918
1541872957529449,0.0654907,-0.660828,0.668945,0.333984
1541872957551459,0.0559692,-0.663391,0.664551,0.339355
1541872957572485,0.0472412,-0.665283,0.660217,0.345276
1541872957589500,0.0395508,-0.666748,0.655823,0.351807
1541872957611501,0.0308838,-0.669373,0.650513,0.357544
1541872957632534,0.0227051,-0.671204,0.645935,0.362976
1541872957649548,0.0149536,-0.672791,0.641174,0.368713
1541872957671546,0.00714111,-0.674622,0.636169,0.374329
1541872957692621,-0.000915527,-0.677063,0.630432,0.379639
1541872957708579,-0.00891113,-0.678772,0.625488,0.384583
1541872957731597,-0.0164795,-0.679565,0.621643,0.389221
1541872957752669,-0.0241089,-0.680359,0.617798,0.393494
1541872957769633,-0.0317383,-0.681152,0.613892,0.397644
1541872957791645,-0.0388184,-0.681519,0.610779,0.401184
1541872957814685,-0.0456543,-0.681885,0.608154,0.403931
1541872957829696,-0.0523071,-0.68219,0.605835,0.406006
1541872957851696,-0.0584717,-0.682251,0.603943,0.407837
1541872957872731,-0.0638428,-0.681885,0.602539,0.409729
1541872957888737,-0.0686035,-0.681091,0.601746,0.411438
1541872957911756,-0.0730591,-0.680481,0.601013,0.412781
1541872957932782,-0.0772705,-0.679443,0.601013,0.413696
1541872957948795,-0.0807495,-0.677795,0.601746,0.414612
1541872957971814,-0.0835571,-0.676147,0.602478,0.415771
1541872957992832,-0.0859985,-0.674866,0.602783,0.41687
1541872958008830,-0.0882568,-0.674011,0.602722,0.417847
1541872958031863,-0.0901489,-0.67334,0.602661,0.418701
1541872958052916,-0.0912476,-0.672363,0.602722,0.419861
1541872958068894,-0.0918579,-0.67157,0.6026,0.421204
1541872958091912,-0.0922241,-0.670959,0.602295,0.422546
1541872958113931,-0.0925293,-0.670593,0.601807,0.423767
1541872958128942,-0.0928955,-0.670593,0.600952,0.424927
1541872958151962,-0.0935059,-0.671265,0.599365,0.425903
1541872958173978,-0.0941772,-0.671997,0.597839,0.426819
1541872958188979,-0.0946045,-0.672241,0.596863,0.427612
1541872958212004,-0.0950928,-0.672485,0.596069,0.428284
1541872958234021,-0.0956421,-0.672791,0.595276,0.428711
1541872958249042,-0.0962524,-0.673157,0.594666,0.428894
1541872958272062,-0.0970459,-0.673523,0.594299,0.428711
1541872958294061,-0.0978394,-0.673889,0.594055,0.428284
1541872958309091,-0.0985107,-0.674011,0.594055,0.427856
1541872958332112,-0.0994263,-0.674255,0.594116,0.427124
1541872958354113,-0.100525,-0.674744,0.594238,0.426025
1541872958369142,-0.101746,-0.675232,0.59436,0.424744
1541872958392160,-0.102966,-0.675598,0.594727,0.42334
1541872958414158,-0.104492,-0.676025,0.595337,0.421448
1541872958429190,-0.106384,-0.676331,0.596497,0.418884
1541872958452209,-0.107544,-0.676392,0.598083,0.416199
1541872958474209,-0.108215,-0.676697,0.599548,0.413391
1541872958495245,-0.108765,-0.677246,0.601013,0.410156
1541872958512260,-0.109131,-0.677734,0.602905,0.406616
1541872958534259,-0.109314,-0.67804,0.604858,0.403076
1541872958555330,-0.109131,-0.678711,0.606323,0.39978
1541872958572308,-0.10907,-0.679504,0.607971,0.395874
1541872958594319,-0.109009,-0.680542,0.609985,0.39093
1541872958615345,-0.108765,-0.681519,0.612671,0.385071
1541872958632357,-0.108154,-0.682129,0.61615,0.378723
1541872958654368,-0.106995,-0.682434,0.619873,0.372192
1541872958683417,-0.104736,-0.682495,0.623779,0.36615
1541872958692389,-0.101257,-0.682373,0.627563,0.360901
1541872958714425,-0.0968018,-0.682739,0.630737,0.355835
1541872958743446,-0.0917358,-0.68396,0.633118,0.350586
1541872958751438,-0.0870972,-0.685364,0.635376,0.344971
1541872958774471,-0.0823975,-0.686707,0.637695,0.33905
1541872958795493,-0.0769653,-0.687317,0.640747,0.333313
1541872958811505,-0.0718994,-0.688843,0.642822,0.327209
1541872958834526,-0.0667114,-0.690186,0.645325,0.320496
1541872958855542,-0.0614624,-0.691162,0.648376,0.313171
